"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"459433","2007","NV","Nevada","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.8","","","26.6","31.0","1266","Overall","Overall","EDUCA","31","31","","","","","",""
"462292","2007","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.9","","","5.9","7.9","394","Overall","Overall","EDUCA","32","32","","","","","",""
"462293","2007","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.6","","","25.2","28.0","1668","Overall","Overall","EDUCA","32","32","","","","","",""
"462294","2007","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.3","","","23.9","26.7","1480","Overall","Overall","EDUCA","32","32","","","","","",""
"462295","2007","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","41.1","","","39.5","42.7","2434","Overall","Overall","EDUCA","32","32","","","","","",""
"464933","2007","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","9.3","","","8.1","10.5","634","Overall","Overall","EDUCA","33","33","","","","","",""
"464934","2007","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.1","","","24.5","27.7","2069","Overall","Overall","EDUCA","33","33","","","","","",""
"464935","2007","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","21.6","","","20.2","23.0","1566","Overall","Overall","EDUCA","33","33","","","","","",""
"464936","2007","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","43.0","","","41.2","44.8","2951","Overall","Overall","EDUCA","33","33","","","","","",""
"466915","2007","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","13.8","","","12.6","15.0","878","Overall","Overall","EDUCA","34","34","","","","","",""
"466916","2007","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.2","","","27.6","30.8","1831","Overall","Overall","EDUCA","34","34","","","","","",""
"466917","2007","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.4","","","24.8","28.0","1708","Overall","Overall","EDUCA","34","34","","","","","",""
"466918","2007","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.5","","","29.1","31.9","2181","Overall","Overall","EDUCA","34","34","","","","","",""
"469447","2007","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","11.5","","","10.3","12.7","525","Overall","Overall","EDUCA","35","35","","","","","",""
"469448","2007","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.9","","","25.3","28.5","1808","Overall","Overall","EDUCA","35","35","","","","","",""
"469449","2007","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.0","","","23.6","26.4","1569","Overall","Overall","EDUCA","35","35","","","","","",""
"469450","2007","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","36.7","","","35.1","38.3","2606","Overall","Overall","EDUCA","35","35","","","","","",""
"471554","2007","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.8","","","13.8","15.8","2134","Overall","Overall","EDUCA","36","36","","","","","",""
"471555","2007","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.5","","","28.3","30.7","4434","Overall","Overall","EDUCA","36","36","","","","","",""
"471556","2007","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.1","","","24.9","27.3","3810","Overall","Overall","EDUCA","36","36","","","","","",""
"471557","2007","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.6","","","28.6","30.6","4379","Overall","Overall","EDUCA","36","36","","","","","",""
"474134","2007","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.4","","","6.4","8.4","385","Overall","Overall","EDUCA","37","37","","","","","",""
"474135","2007","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.5","","","27.7","31.3","1429","Overall","Overall","EDUCA","37","37","","","","","",""
"474136","2007","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","32.5","","","30.7","34.3","1512","Overall","Overall","EDUCA","37","37","","","","","",""
"474137","2007","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.6","","","28.8","32.4","1421","Overall","Overall","EDUCA","37","37","","","","","",""
"476776","2007","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.2","","","7.4","9.0","916","Overall","Overall","EDUCA","38","38","","","","","",""
"476777","2007","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","36.5","","","35.1","37.9","4130","Overall","Overall","EDUCA","38","38","","","","","",""
"476778","2007","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.6","","","23.4","25.8","2763","Overall","Overall","EDUCA","38","38","","","","","",""
"476779","2007","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.7","","","29.5","31.9","3392","Overall","Overall","EDUCA","38","38","","","","","",""
"478913","2007","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.8","","","11.8","13.8","962","Overall","Overall","EDUCA","39","39","","","","","",""
"478914","2007","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.8","","","31.4","34.2","2445","Overall","Overall","EDUCA","39","39","","","","","",""
"478915","2007","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.9","","","27.5","30.3","2094","Overall","Overall","EDUCA","39","39","","","","","",""
"478916","2007","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","25.6","","","24.4","26.8","1944","Overall","Overall","EDUCA","39","39","","","","","",""
"481599","2007","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.9","","","7.7","10.1","342","Overall","Overall","EDUCA","40","40","","","","","",""
"481600","2007","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.9","","","25.1","28.7","1284","Overall","Overall","EDUCA","40","40","","","","","",""
"481601","2007","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.9","","","27.3","30.5","1466","Overall","Overall","EDUCA","40","40","","","","","",""
"481602","2007","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","35.3","","","33.5","37.1","1842","Overall","Overall","EDUCA","40","40","","","","","",""
"483921","2007","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.7","","","6.7","8.7","1241","Overall","Overall","EDUCA","41","41","","","","","",""
"483922","2007","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","37.2","","","35.6","38.8","5437","Overall","Overall","EDUCA","41","41","","","","","",""
"483923","2007","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","22.6","","","21.2","24.0","2863","Overall","Overall","EDUCA","41","41","","","","","",""
"483924","2007","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","32.4","","","31.0","33.8","3667","Overall","Overall","EDUCA","41","41","","","","","",""
"488458","2007","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.5","","","7.5","9.5","449","Overall","Overall","EDUCA","42","42","","","","","",""
"488459","2007","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.2","","","26.2","30.2","1246","Overall","Overall","EDUCA","42","42","","","","","",""
"488460","2007","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.3","","","24.3","28.3","1099","Overall","Overall","EDUCA","42","42","","","","","",""
"488461","2007","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","37.1","","","35.1","39.1","1693","Overall","Overall","EDUCA","42","42","","","","","",""
"490907","2007","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.6","","","11.6","13.6","1343","Overall","Overall","EDUCA","43","43","","","","","",""
"490908","2007","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.6","","","30.2","33.0","3133","Overall","Overall","EDUCA","43","43","","","","","",""
"490909","2007","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.3","","","24.1","26.5","2600","Overall","Overall","EDUCA","43","43","","","","","",""
"490910","2007","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.6","","","29.4","31.8","3288","Overall","Overall","EDUCA","43","43","","","","","",""
"492576","2007","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.8","","","6.8","8.8","646","Overall","Overall","EDUCA","44","44","","","","","",""
"492577","2007","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","33.0","","","31.2","34.8","2277","Overall","Overall","EDUCA","44","44","","","","","",""
"492578","2007","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.3","","","26.7","29.9","1926","Overall","Overall","EDUCA","44","44","","","","","",""
"492579","2007","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.9","","","29.3","32.5","2010","Overall","Overall","EDUCA","44","44","","","","","",""
"495874","2007","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.0","","","10.8","13.2","749","Overall","Overall","EDUCA","45","45","","","","","",""
"495875","2007","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","36.8","","","34.6","39.0","1820","Overall","Overall","EDUCA","45","45","","","","","",""
"495876","2007","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.4","","","25.4","29.4","1302","Overall","Overall","EDUCA","45","45","","","","","",""
"495877","2007","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.8","","","22.0","25.6","1145","Overall","Overall","EDUCA","45","45","","","","","",""
"497712","2007","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.7","","","14.9","16.5","2841","Overall","Overall","EDUCA","46","46","","","","","",""
"497713","2007","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","27.2","","","26.2","28.2","4634","Overall","Overall","EDUCA","46","46","","","","","",""
"497714","2007","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.5","","","25.5","27.5","4549","Overall","Overall","EDUCA","46","46","","","","","",""
"497715","2007","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.6","","","29.6","31.6","5165","Overall","Overall","EDUCA","46","46","","","","","",""
"500328","2007","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.7","","","6.5","8.9","309","Overall","Overall","EDUCA","47","47","","","","","",""
"500329","2007","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","29.4","","","27.4","31.4","1462","Overall","Overall","EDUCA","47","47","","","","","",""
"500330","2007","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","31.5","","","29.7","33.3","1578","Overall","Overall","EDUCA","47","47","","","","","",""
"500331","2007","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.4","","","29.6","33.2","1718","Overall","Overall","EDUCA","47","47","","","","","",""
"503036","2007","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.8","","","5.8","7.8","477","Overall","Overall","EDUCA","48","48","","","","","",""
"503037","2007","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","30.0","","","28.6","31.4","2056","Overall","Overall","EDUCA","48","48","","","","","",""
"503038","2007","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.5","","","23.1","25.9","1592","Overall","Overall","EDUCA","48","48","","","","","",""
"503039","2007","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","38.6","","","37.2","40.0","2801","Overall","Overall","EDUCA","48","48","","","","","",""
"507748","2007","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.0","","","7.0","9.0","660","Overall","Overall","EDUCA","49","49","","","","","",""
"507749","2007","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","25.2","","","23.4","27.0","1644","Overall","Overall","EDUCA","49","49","","","","","",""
"507750","2007","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.6","","","22.8","26.4","1422","Overall","Overall","EDUCA","49","49","","","","","",""
"507751","2007","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","42.2","","","40.0","44.4","2456","Overall","Overall","EDUCA","49","49","","","","","",""
"509487","2007","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.3","","","6.7","7.9","1605","Overall","Overall","EDUCA","50","50","","","","","",""
"509488","2007","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","25.2","","","24.4","26.0","6475","Overall","Overall","EDUCA","50","50","","","","","",""
"509489","2007","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","31.1","","","30.3","31.9","8204","Overall","Overall","EDUCA","50","50","","","","","",""
"509490","2007","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","36.4","","","35.6","37.2","9509","Overall","Overall","EDUCA","50","50","","","","","",""
"511760","2007","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.2","","","13.0","15.4","687","Overall","Overall","EDUCA","51","51","","","","","",""
"511761","2007","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","41.3","","","39.5","43.1","1780","Overall","Overall","EDUCA","51","51","","","","","",""
"511762","2007","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.3","","","22.7","25.9","1032","Overall","Overall","EDUCA","51","51","","","","","",""
"511763","2007","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","20.3","","","18.9","21.7","941","Overall","Overall","EDUCA","51","51","","","","","",""
"514821","2007","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.9","","","6.1","7.7","612","Overall","Overall","EDUCA","52","52","","","","","",""
"514822","2007","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","33.4","","","31.6","35.2","2735","Overall","Overall","EDUCA","52","52","","","","","",""
"514823","2007","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.6","","","26.8","30.4","2006","Overall","Overall","EDUCA","52","52","","","","","",""
"514824","2007","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.1","","","29.3","32.9","2051","Overall","Overall","EDUCA","52","52","","","","","",""
"517018","2007","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.1","","","6.1","8.1","382","Overall","Overall","EDUCA","53","53","","","","","",""
"517019","2007","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.2","","","30.6","33.8","1948","Overall","Overall","EDUCA","53","53","","","","","",""
"517020","2007","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","31.9","","","30.3","33.5","1890","Overall","Overall","EDUCA","53","53","","","","","",""
"517021","2007","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.8","","","27.4","30.2","1929","Overall","Overall","EDUCA","53","53","","","","","",""
"416316","2007","GU","Guam","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","12.5","","","9.4","15.6","81","Overall","Overall","EDUCA","56","56","","","","","",""
"416317","2007","GU","Guam","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","36.8","","","32.3","41.3","246","Overall","Overall","EDUCA","56","56","","","","","",""
"416318","2007","GU","Guam","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.1","","","22.6","31.6","155","Overall","Overall","EDUCA","56","56","","","","","",""
"416319","2007","GU","Guam","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.5","","","19.6","27.4","167","Overall","Overall","EDUCA","56","56","","","","","",""
"485350","2007","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","20.0","","","18.6","21.4","1134","Overall","Overall","EDUCA","60","60","","","","","",""
"485351","2007","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.7","","","24.9","28.5","983","Overall","Overall","EDUCA","60","60","","","","","",""
"485352","2007","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.1","","","23.3","26.9","785","Overall","Overall","EDUCA","60","60","","","","","",""
"485353","2007","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.2","","","26.4","30.0","1024","Overall","Overall","EDUCA","60","60","","","","","",""
"504999","2007","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","19.8","","","17.8","21.8","470","Overall","Overall","EDUCA","62","62","","","","","",""
"505000","2007","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","35.8","","","33.4","38.2","860","Overall","Overall","EDUCA","62","62","","","","","",""
"505001","2007","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","19.1","","","17.1","21.1","477","Overall","Overall","EDUCA","62","62","","","","","",""
"505002","2007","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","25.3","","","23.3","27.3","700","Overall","Overall","EDUCA","62","62","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","Datasource","","Behavioral Risk Factor Surveillance System","http://www.cdc.gov/brfss","BRFSS","CDC"
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","%","Percent","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","CI","95% Confidence Interval","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","n","“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","N/A","Translates to no data available for a record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","No Data","Translates to no data available for record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","SuggestedCitation","","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.","https://www.cdc.gov/brfss/brfssprevalence/","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Prevalence Data and Data Analysis Tools","/brfss/data_tools.htm","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Behavioral Risk Factor Surveillance System (BRFSS)","/brfss/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Division of Population Health","/nccdphp/dph/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Survey Data & Documentation","/brfss/data_documentation/index.htm","",""
