city,country,latitude,longitude,name,postalCode,province
Moorhead,US,46.84903,-96.76689,Jimmy John's,56560,MN
Owatonna,US,44.06543,-93.2186,Lava Burgers And Wings,55060,MN
Owatonna,US,44.089259999999996,-93.2192,Domino's Pizza,55060,MN
Eden Prairie,US,44.85437,-93.42466999999999,Potbelly Sandwich Works,55344,MN
Burnsville,US,44.74457,-93.28424,Sbarro,55306,MN
Alexandria,US,45.860405,-95.31814,Cousins Subs,56308,MN
Alexandria,US,45.86153,-95.42352,Subway,56308,MN
Duluth,US,46.80503,-92.06902,McDonald's,55812,MN
San Jose,US,37.321490000000004,-121.97209,Ramen Halu,95129,CA
Roseville,US,38.74528,-121.26551,Parker's Hot Dogs of Santa Cruz,95661,CA
Lodi,US,38.12976,-121.28561,Bon Appetit,95240,CA
Roseville,US,38.73039,-121.27321,Panda Express,95661,CA
Roseville,US,38.78152,-121.28686,Chando's Tacos,95678,CA
Palmdale,US,34.6023,-118.1853,El Pollo Loco,93551,CA
Sacramento,US,38.59084,-121.41586000000001,Giant Orange,95825,CA
Sacramento,US,38.57244,-121.33684,Pita Q,95827,CA
Sacramento,US,38.598040000000005,-121.48415,D'Angelo Grilled Sandwiches,95811,CA
Sacramento,US,38.601929999999996,-121.42755,Charleys Philly Steaks,95815,CA
Sacramento,US,38.57863,-121.47935,Nationwide Freezer Meats,95811,CA
Santa Ana,US,33.75973,-117.86674,Brizio Pizza,92706,CA
Forestville,US,38.473690000000005,-122.89278999999999,Canneti Roadhouse Etaliano,95436,CA
Santa Rosa,US,38.462074,-122.71465,Canevari's Delicatessen Catering,95404,CA
Santa Rosa,US,38.49664,-122.74831,Carmen's,95403,CA
Santa Rosa,US,38.43742,-122.72004,Don Taylor's Omelette Express,95401,CA
Modesto,US,37.60892,-120.97381999999999,McDonald's,95351,CA
Modesto,US,37.658640000000005,-120.99431000000001,Garcia Jo Jo's,95350,CA
Riverside,US,33.98423,-117.37683999999999,Tios Tacos Restaurants,92501,CA
Watertown,US,44.8898,-97.1171,Taco John's,57201,SD
Lutz,US,28.1853,-82.4402,Dunkin' Donuts,33549,FL
Scott Depot,US,38.447517,-81.91653000000001,Dairy Queen,25560,WV
Saint Albans,US,38.38453,-81.8293,Dairy Queen Grill & Chill,25177,WV
Covington,US,37.7812,-79.9868,Pizza Hut,24426,VA
Marietta,US,39.4124,-81.4341,Taco Bell,45750,OH
Marietta,US,39.41168,-81.43433,Napoli's Pizza,45750,OH
Princeton,US,37.3799,-81.1071,Dairy Queen,24740,WV
Bluefield,US,37.252615000000006,-81.269187,Dairy Queen,24605,VA
Winston,US,43.1208,-123.4189,Dairy Queen,97496,OR
Pleasant Hill,US,43.9694,-122.9399,Dairy Queen,97455,OR
Lakeland,US,27.9832,-81.9571,Chilis Grill & Bar,33813,FL
Portland,US,45.51236,-122.61983000000001,Next Level Burger,97214,OR
Portland,US,45.52049,-122.6813,Aybla Grill,97205,OR
Boca Raton,US,26.3513,-80.1106,Dunkin Donuts,33486,FL
Grants Pass,US,42.439209999999996,-123.32205,Domino's Pizza,97526,OR
Klamath Falls,US,42.20691,-121.72169,Burger King,97603,OR
Bend,US,44.0552,-121.30282,Jersey Mike's Subs,97701,OR
Bend,US,44.06617,-121.30322,Wendy's,97701,OR
Piedmont,US,35.64072,-97.72712,Whataburger,73078,OK
Thackerville,US,33.76189,-97.1326,Matadors Pizzeria,73459,OK
Oklahoma City,US,35.415707,-97.40371,Subway,73145,OK
Oklahoma City,US,35.4625,-97.63589,Taco Bell,73128,OK
Tulsa,US,36.06118,-95.9008,Brownies Hamburgers,74133,OK
Ardmore,US,34.193290000000005,-97.14331,Auntie Anne's Soft Pretzels,73401,OK
Ardmore,US,34.18427,-97.1437,Grandy's,73401,OK
Oklahoma City,US,35.46242,-97.38801,Golden Chick,73110,OK
McAlester,US,34.92005,-95.74278000000001,Subway,74501,OK
Sayre,US,41.97552,-76.54278000000001,Subway,18840,PA
Pittston,US,41.31084,-75.79811,Shandras Pizza,18640,PA
Langhorne,US,40.1598,-74.91206,Subway,19047,PA
Punxsutawney,US,40.94546,-78.96771,Fox's Pizza Den,15767,PA
Trexlertown,US,40.554417,-75.602295,McDonald's,18087,PA
Reynoldsville,US,41.10054,-78.8939,Fox's Pizza Den,15851,PA
Mount Union,US,40.384464,-77.88297,Subway,17066,PA
Clifton Heights,US,39.92631,-75.30627,Burger King,19018,PA
West Union,US,38.795844,-83.53788,Dominos Pizza,45693,OH
Jackson,US,32.27207,-90.26992,Rally's,39212,MS
Greenville,US,33.43506,-91.03994,Domino's Pizza,38703,MS
Natchez,US,31.55152,-91.37123000000001,Sonic Drive-In,39120,MS
Flowood,US,32.3447,-90.06483,Chicken Salad Chick of Jackson - Flowood,39232,MS
Water Valley,US,34.14711,-89.63394,Pizza Pro,38965,MS
Ocean Springs,US,30.415570000000002,-88.80374,Domino's Pizza,39564,MS
Gulfport,US,30.42,-89.13594,Krystal,39503,MS
Gulfport,US,30.42182,-89.09173,Arby's,39503,MS
Sullivan,US,38.22314,-91.15639,Steak 'n Shake,63080,MO
Seneca,US,36.83563,-94.61503,Dairy Queen Grill Chill - Temporarily Closed,64865,MO
Holly Springs,US,34.74981,-89.45215,Burger King,38635,MS
Water Valley,US,34.14475,-89.63511,Subway,38965,MS
Mountain Grove,US,37.144709999999996,-92.26297,Sonic Drive-In,65711,MO
Bethany,US,40.26509,-94.00983000000001,Taco Bell,64424,MO
Cuba,US,38.0719,-91.406,Jack in the Box,65453,MO
California,US,38.62979,-92.5789,McDonald's,65018,MO
Cameron,US,39.7524,-94.21534,Wendy's,64429,MO
Cabool,US,37.12251,-92.09782,Subway,65689,MO
Fredericktown,US,37.559740000000005,-90.31472,McDonald's,63645,MO
Joplin,US,37.07066,-94.47794,Firehouse Subs,64804,MO
Chesterfield,US,38.64458,-90.56584000000001,Firehouse Subs,63017,MO
Osage Beach,US,38.121179999999995,-92.67891,Arby's,65065,MO
Pittsburgh,US,40.42737,-80.05224,Dairy Queen,15205,PA
Lemont Furnace,US,39.914390000000004,-79.68514,Subway,15456,PA
Bernville,US,40.455063,-76.12473,McDonald's,19506,PA
Elysburg,US,40.86272,-76.56923,McDonald's,17824,PA
Elizabethville,US,40.55625,-76.79195,Auntie Anne's Soft Pretzels,17023,PA
East Petersburg,US,40.090140000000005,-76.34697,Burger King,17520,PA
East Mc Keesport,US,40.37996,-79.80801,Big Ross Hoagies,15035,PA
Altoona,US,40.48638,-78.38756,Chipotle Mexican Grill,16602,PA
Plymouth Meeting,US,40.115829999999995,-75.28312,Taqueria,19462,PA
Indiana,US,40.61625,-79.16331,Domino's Pizza,15701,PA
Chambersburg,US,39.931315999999995,-77.65793000000001,Jimmy John's,17201,PA
Bensalem,US,40.105940000000004,-74.93843000000001,Subway,19020,PA
Bensalem,US,40.13597,-74.94258,Blue Monkey Cafe,19020,PA
Easton,US,40.68738,-75.20961,Domino's Pizza,18042,PA
Lihue,US,21.97821,-159.3671,The Greenery Cafe,96766,HI
Brooklyn,US,40.686640000000004,-73.94793,Arby's,11216,NY
Kalamazoo,US,42.26198,-85.53329000000001,Burger King,49001,MI
Kalamazoo,US,42.27127,-85.63428,Subway,49008,MI
Kalamazoo,US,42.29613,-85.64403,QDOBA Mexican Eats,49006,MI
Flint,US,42.95107,-83.69176999999999,Canton Chinese Restaurant,48507,MI
Lansing,US,42.74947,-84.55474,Olympic Broil,48906,MI
Saginaw,US,43.417190000000005,-84.01467,Tims Tonys Restaurant and Takeout,48638,MI
Detroit,US,42.35745,-83.07023000000001,Wingstop Restaurant,48202,MI
White Cloud,US,43.558820000000004,-85.77171,Subway,49349,MI
Birch Run,US,43.25029,-83.77123,Subway,48415,MI
Bangor,US,42.31198,-86.10878000000001,Subway,49013,MI
Reed City,US,43.88915,-85.52295,Burger King,49677,MI
Alto,US,42.841809999999995,-85.4592,Subway,49302,MI
Howard City,US,43.39574,-85.47657,Subway,49329,MI
Hesperia,US,43.565129999999996,-86.0394,Subway,49421,MI
Lexington,US,43.27248,-82.53116999999999,AW All-American Food,48450,MI
Big Rapids,US,43.699290000000005,-85.47200000000001,Arby's,49307,MI
Big Rapids,US,43.6915,-85.48391,Wendy's,49307,MI
Quincy,US,41.941959999999995,-84.8964,McDonald's,49082,MI
Kent City,US,43.21308,-85.75180999999999,Subway,49330,MI
Davison,US,43.01724,-83.5182,Subway,48423,MI
Dimondale,US,42.68264,-84.64624,Wendy's,48821,MI
Iron Mountain,US,45.817609999999995,-88.06548000000001,Jean Kays Pasties,49801,MI
Ypsilanti,US,42.24378,-83.59088,Burger King,48198,MI
Clinton,US,42.072055999999996,-83.97161,Dairy Queen,49236,MI
Pontiac,US,42.64197,-83.29573,AW All-American Food,48342,MI
Pontiac,US,42.676970000000004,-83.28125,McDonald's,48340,MI
Grand Blanc,US,42.92272,-83.63532,Roly Poly,48439,MI
Troy,US,42.562709999999996,-83.18413000000001,Sbarro,48084,MI
Troy,US,42.56385,-83.16749,Kalamata Greek Cafe,48084,MI
Waterford,US,42.66066,-83.43126,Burger King,48327,MI
Brighton,US,42.50738,-83.76100000000001,McDonald's,48116,MI
Kalamazoo,US,42.29613,-85.65089,Five Guys Burgers Fries,49009,MI
Fountain,US,38.744890999999996,-104.738974,Popeyes Louisiana Kitchen,80817,CO
Daly City,US,37.668905,-122.46998700000002,McDonalds,94015,CA
Huntsville,US,34.77146,-86.58745,Wings To Go,35810,AL
Talladega,US,33.43448,-86.10098,Pizza Hut,35160,AL
Tuscaloosa,US,33.1983,-87.5423,Pizza Hut,35401,AL
Pelham,US,33.3341,-86.7839,Dunkin' Donuts,35124,AL
Birmingham,US,33.36995,-86.79923000000001,Jersey Mike's Subs,35244,AL
Dothan,US,31.239140000000003,-85.4626,Five Guys Burgers Fries,36305,AL
Decatur,US,34.582682,-87.021866,Ocharleys,35601,AL
Tuskegee,US,32.4101,-85.7091,Krispy Krunchy Chicken,36083,AL
Maumelle,US,34.848079999999996,-92.40624,SONIC Drive-In,72113,AR
Montgomery,US,32.364367,-86.267415,KFC,36107,AL
Opelika,US,32.6304,-85.4013,Jersey Mike's Subs,36801,AL
Fort Pierce,US,27.4333,-80.32602,Pizza Hut,34950,FL
Key West,US,24.57179,-81.75686999999999,McDonald's,33040,FL
Port Saint Lucie,US,27.31172,-80.40491,Five Guys Burgers Fries,34986,FL
Hollywood,US,26.01074,-80.18039,China Hollywood,33021,FL
Hollywood,US,26.009729999999998,-80.21762,Royles Gourmet,33024,FL
Port Charlotte,US,27.01088,-82.15061999999999,Culver's,33948,FL
Englewood,US,26.936,-82.32951,Farlow's On The Water,34224,FL
Gainesville,US,29.65235,-82.33378,Taco Bell,32601,FL
Gainesville,US,29.625259999999997,-82.37865,Five Guys Burgers Fries,32608,FL
New Port Richey,US,28.217470000000002,-82.6952,Pizza Hut,34653,FL
Boynton Beach,US,26.5381,-80.09017,Jimmy John's Boyton Beach,33426,FL
Boca Raton,US,26.3501,-80.08729,Fit Body Bistro,33432,FL
Boca Raton,US,26.38672,-80.07994000000001,Boca Burger House,33431,FL
Boca Raton,US,26.366290000000003,-80.12658,Five Guys Burgers Fries,33431,FL
Daytona Beach,US,29.250490000000003,-81.04391,Sorrentos,32117,FL
Daytona Beach,US,29.22997,-81.01002,Domino's Pizza,32118,FL
Saint Augustine,US,29.91443,-81.32359,Hazel's Hot Dogs,32084,FL
Fort Lauderdale,US,26.20204,-80.15151999999999,Cypress Cafe,33309,FL
Fort Lauderdale,US,26.11937,-80.10495,Beach Pizza,33316,FL
Fort Lauderdale,US,26.15103,-80.11983000000001,Yeung House,33305,FL
Saint Petersburg,US,27.75228,-82.65508,Salem's Gyros Subs,33712,FL
Saint Petersburg,US,27.785559999999997,-82.72859,Chipotle Mexican Grill,33710,FL
Cape Coral,US,26.633779999999998,-82.06707,Island Seafood Market,33993,FL
Cape Coral,US,26.610770000000002,-81.94094,Chipotle Mexican Grill,33990,FL
Cape Coral,US,26.60306,-81.97485999999999,Firehouse Subs,33914,FL
Cape Coral,US,26.60306,-81.97485999999999,Five Guys Burgers Fries,33914,FL
Clearwater,US,27.95488,-82.78728000000001,Seminole Subs Gyros,33756,FL
Clearwater,US,27.93672,-82.78794,Kfc,33756,FL
Lakeland,US,27.938879999999997,-81.98568,Domino's Pizza,33811,FL
Lakeland,US,28.09498,-81.97346999999999,Panda Express,33809,FL
Lakeland,US,28.01148,-81.91226999999999,Pizza Hut,33803,FL
Bradenton,US,27.49618,-82.61183,Subway,34209,FL
Bradenton,US,27.444190000000003,-82.46681,Chick-Fil-A,34203,FL
Bradenton,US,27.43692,-82.45018,Lakewood Ranch Lobster Pound,34202,FL
Ocala,US,29.08452,-82.2515,Taco Bell,34476,FL
Ocala,US,29.1666,-82.17086,Five Guys Burgers Fries,34474,FL
Ocala,US,29.18727,-82.10592,Lee's Famous Recipe Chicken,34470,FL
West Palm Beach,US,26.70577,-80.08019,Bolay - West Palm Beach,33409,FL
Bentonville,US,36.3819,-94.2217,KFC,72712,AR
Marshall,US,39.1075,-93.2111,Sonic Drive-In,65340,MO
Poplar Bluff,US,36.7569,-90.4072,Taco Bell,63901,MO
Grundy,US,37.2621,-82.1027,Pizza Hut,24614,VA
Fort Atkinson,US,42.9304,-88.8374,McDonald's,53538,WI
New Castle,US,41.0066,-80.3776,SUBWAY,16101,PA
Oshkosh,US,44.0202,-88.5426,Hardee's,54901,WI
Ripley,US,38.8241,-81.7281,Subway,25271,WV
Ravenswood,US,38.954,-81.7656,Subway,26164,WV
New Martinsville,US,39.6783,-80.8581,Pizza Hut,26155,WV
Hancock,US,39.6984,-78.1751,Hardee's,21750,MD
Morgantown,US,39.6242,-79.9458,Pizza Hut,26501,WV
Summersville,US,38.2691,-80.8423,Dairy Queen,26651,WV
Beckley,US,37.7999,-81.1758,Pizza Hut,25801,WV
Beckley,US,37.8052,-81.1828,Panera Bread,25801,WV
Richfield,US,38.7506,-112.1017,KFC,84701,UT
Roanoke,US,37.2464,-79.9606,McDonald's,24014,VA
Roanoke,US,37.2905,-79.9096,Hardee's,24012,VA
Pounding Mill,US,37.0642,-81.7464,McDonald's,24637,VA
Dublin,US,37.0879,-80.6889,Waffle House,24084,VA
Martinsville,US,36.6551,-79.8775,Pizza Hut,24112,VA
Lamesa,US,32.7359,-101.95299999999999,Sonic Drive-In,79331,TX
La Grange,US,29.9092,-96.8704,Sonic Drive-In,78945,TX
Kingsville,US,27.5154,-97.8569,Burger King - Temporarily Closed,78363,TX
Rusk,US,31.8052,-95.1519,Sonic Drive-In,75785,TX
Littlefield,US,33.9076,-102.3277,Classic Pizza,79339,TX
Brownsville,US,25.9484,-97.5041,McDonald's,78526,TX
Harlingen,US,26.1804,-97.7169,McDonald's - CLOSED,78552,TX
Abbeville,US,34.1625,-82.383,Pizza Hut,29620,SC
Shelbyville,US,35.4988,-86.4574,Burger King,37160,TN
Redfield,US,44.873000000000005,-98.525,Subway,57469,SD
Belle Fourche,US,44.6624,-103.8555,Taco John's,57717,SD
Madison,US,44.0074,-97.1164,Pizza Hut,57042,SD
Watertown,US,44.8898,-97.0715,Firehouse Subs,57201,SD
Hot Springs,US,43.4221,-103.4626,Taco John's,57747,SD
Dayton,US,35.513000000000005,-84.9991,Taco Bell,37321,TN
Clarksville,US,36.5924,-87.2885,Panera Bread,37040,TN
Clarksville,US,36.5946,-87.2913,McDonald's - CLOSED,37040,TN
Cleveland,US,35.1902,-84.8811,Bojangles' Famous Chicken 'n Biscuits,37312,TN
Cookeville,US,36.1379,-85.5087,Chick-fil-A,38501,TN
Columbia,US,35.6363,-87.0159,Hardee's,38401,TN
Morristown,US,36.2004,-83.3402,Domino's Pizza,37814,TN
Johnson City,US,36.3078,-82.3642,McDonald's,37601,TN
Newberry,US,34.2904,-81.6021,Sonic Drive-In,29108,SC
Hemingway,US,33.7561,-79.4472,Subway,29554,SC
Walterboro,US,32.8801,-80.712,Waffle House,29488,SC
Chesterfield,US,34.7341,-80.089,Wendy's,29709,SC
Kingstree,US,33.6708,-79.8359,Subway,29556,SC
Florence,US,34.1927,-79.8077,KFC,29501,SC
Hartsville,US,34.3596,-80.0618,McDonald's,29550,SC
Wellston,US,39.1111,-82.535,Domino's Pizza,45692,OH
Upper Sandusky,US,40.8278,-83.2801,Domino's Pizza,43351,OH
Cincinnati,US,39.1976,-84.3804,Jersey Mike's Subs,45236,OH
Kenton,US,40.6482,-83.6077,SUBWAY,43326,OH
Millersburg,US,40.5336,-81.9173,Subway,44654,OH
Jackson,US,39.0405,-82.62799999999999,Pizza Hut,45640,OH
Idabel,US,33.8959,-94.8117,Dairy Queen - Closed,74745,OK
John Day,US,44.4174,-118.9574,Squeeze-In Restaurant & Deck,97845,OR
Delray Beach,US,26.4577,-80.119,Dunkin' Donuts,33445,FL
Tampa,US,27.9962,-82.5833,Dunkin' Donuts,33615,FL
Tampa,US,28.0688,-82.4631,Dunkin Donuts,33612,FL
Tampa,US,28.1447,-82.28200000000001,Dunkin Donuts,33647,FL
Tampa,US,28.05394,-82.442279,Dunkin Donuts,33612,FL
Lakeland,US,28.043793,-81.95515400000001,Bosphorous Turkish Kitchen,33801,FL
Winter Haven,US,28.0063,-81.7304,Dunkin Donuts/baskinrobbins,33880,FL
Indianapolis,US,39.767426,-86.160116,Panera Bread,46204,IN
Highland,US,41.5374,-87.4474,Orange Julius,46322,IN
Terre Haute,US,39.5068,-87.3948,Dairy Queen,47804,IN
Miami,US,25.74999,-80.25733000000001,Jimmy John's,33134,FL
Miami,US,25.73225,-80.35464,Pincho Factory,33165,FL
Tampa,US,28.03288,-82.41234,Mel's Hot Dogs,33617,FL
Jacksonville,US,30.190379999999998,-81.74446,Bassil's Pizza Subs,32244,FL
Orlando,US,28.606559999999998,-81.20921,Sus Hi Eatstation,32826,FL
Naples,US,26.12589,-81.76638,Szechuan Restaurant,34112,FL
Fort Myers,US,26.5339,-81.8996,Pizza Pub Italian Restaurant and Pizzeria,33919,FL
Wrens,US,33.209740000000004,-82.38765,McDonald's,30833,GA
Sylvester,US,31.530559999999998,-83.82965,Dairy Queen,31791,GA
Sylvester,US,31.530509999999996,-83.82653,McDonald's,31791,GA
Sharpsburg,US,33.408120000000004,-84.67159000000001,Kfc,30277,GA
Saint Simons Island,US,31.159259999999996,-81.39088000000001,Fox's Pizza Den,31522,GA
Royston,US,34.285255,-83.118835,Subway,30662,GA
Vidalia,US,32.21559,-82.4087,Domino's Pizza,30474,GA
Rock Spring,US,34.822990000000004,-85.2413,Subway,30739,GA
Warner Robins,US,32.60958,-83.58775,Charley's Grilled Subs,31098,GA
Cornelia,US,34.5412,-83.54377,"Kadaydle's - Subs, Salads More",30531,GA
Tallahassee,US,30.31792,-84.24825,Subway,32305,FL
West Palm Beach,US,26.714209999999998,-80.05336,Subway,33401,FL
Wauchula,US,27.56904,-81.81521,Pizza Hut,33873,FL
Wauchula,US,27.53625,-81.80861,Sonic Drive-In,33873,FL
Auburn,US,34.010740000000006,-83.82291,Subway,30011,GA
Avondale Estates,US,33.77592,-84.27091,Skips Chicago Dogs,30002,GA
Ashburn,US,31.73413,-83.6526,Dairy Queen Grill Chill,31714,GA
Moody A F B,US,30.972209999999997,-83.20866,Taco Bell,31699,GA
Montezuma,US,32.294090000000004,-84.02145,McDonald's,31063,GA
Madison,US,33.56075,-83.4774,McDonald's,30650,GA
Mableton,US,33.80663,-84.53036999999999,McDonald's,30126,GA
Twin City,US,32.405159999999995,-82.30535,Subway,30471,GA
Barnesville,US,33.052859999999995,-84.15371999999999,Hardee's,30204,GA
Okeechobee,US,27.69868,-80.90052,Krispy Krunchy Chicken,34972,FL
Sykesville,US,39.40211,-76.94554000000001,Taco Bell,21784,MD
Rosedale,US,39.31886,-76.51099,Subway,21237,MD
Montgomery Village,US,39.18476,-77.18903,McDonald's,20886,MD
Randallstown,US,39.35954,-76.77489,Popeyes Louisiana Kitchen,21133,MD
Crofton,US,39.0152,-76.69654,Jimmy John's,21114,MD
Lanham,US,38.97229,-76.84786,Subway,20706,MD
Martinsburg,US,39.47359,-77.95396,Chinatown,25404,WV
Nottingham,US,39.37208,-76.4642,All About Burger,21236,MD
Nottingham,US,39.36912,-76.45295,Five Guys Burgers Fries,21236,MD
Clinton,US,38.76651,-76.89305,Subway,20735,MD
Hyattsville,US,38.94962,-76.88603,Taco Bell,20784,MD
Laurel,US,39.08775,-76.87791,Subway,20707,MD
College Park,US,39.005866999999995,-76.93001600000001,Fox's Pizza Den,20740,MD
Aberdeen,US,39.52347,-76.18462,McDonald's,21001,MD
Pasadena,US,39.12939,-76.54879,Subway,21122,MD
Cheboygan,US,45.65579,-84.48799,Yeck Family Drive-In Restaurant,49721,MI
Decatur,US,33.79309,-84.28390999999999,Bad Daddy's Burger Bar,30033,GA
Statesboro,US,32.43582,-81.76980999999999,Firehouse Subs,30458,GA
Cartersville,US,34.157920000000004,-84.8161,Subway,30120,GA
Augusta,US,33.44121,-82.0216,New Chan Express Chinese Restaurant,30906,GA
Stone Mountain,US,33.80046,-84.20535,Long John Silver's,30083,GA
Pelham,US,31.12998,-84.15021999999999,Hardee's,31779,GA
Jonesboro,US,33.53233,-84.35598,Dairy Queen,30236,GA
Savannah,US,32.11016,-81.15821,Captain D's Seafood Kitchen,31408,GA
Hinesville,US,31.826559999999997,-81.59900999999999,Wendy's,31313,GA
Tifton,US,31.45832,-83.52660999999999,Krystal,31794,GA
Zebulon,US,33.09533,-84.34481,Dairy Queen Grill Chill,30295,GA
Berthoud,US,40.33764,-104.98624,Domino's Pizza,80513,CO
Evergreen,US,39.66231,-105.35297,Wendy's,80439,CO
Woodland Park,US,38.9938,-105.05988,Domino's Pizza,80863,CO
Edwards,US,39.6435,-106.60181000000001,Wendy's,81632,CO
Fountain,US,38.714620000000004,-104.70135,Culver's,80817,CO
Cañon City,US,38.44316,-105.23171,Taco Bell,81212,CO
Durango,US,37.2279,-107.86361000000001,Del Taco,81303,CO
Arvada,US,39.8021,-105.10452,Five Guys Burgers Fries,80002,CO
Broomfield,US,39.91451,-105.07213,Oscars Kabob Gyros,80020,CO
Littleton,US,39.59498,-104.92713,Domino's Pizza,80122,CO
Littleton,US,39.6243,-105.09267,Larkburger,80123,CO
Denver,US,39.91367,-104.98615,Jimmy John's,80233,CO
Americus,US,32.071536,-84.21582,Churchs Chicken,31709,GA
Chester,US,37.353556,-77.413289,McDonalds,23831,VA
Castle Rock,US,39.3764,-104.86148999999999,Domino's Pizza,80104,CO
Golden,US,39.7585,-105.1428,Dairy Queen (Treat),80401,CO
Glenwood Springs,US,39.554359999999996,-107.34305,Moe's Southwest Grill,81601,CO
Brighton,US,39.95415,-104.77838,Quiznos,80601,CO
Brighton,US,39.986779999999996,-104.8029,Blackjack Pizza,80601,CO
Brighton,US,39.986670000000004,-104.79236999999999,Dairy Queen Grill Chill,80601,CO
Denver,US,39.884570000000004,-104.97089,Taco Bell,80233,CO
Pineville,US,31.33243,-92.42941,Domino's Pizza,71360,LA
Opelousas,US,30.51877,-92.07239,McDonald's,70570,LA
Kenner,US,30.02017,-90.24775,Manchu Wok,70065,LA
Kenner,US,30.02133,-90.25461999999999,McAlister's Deli,70065,LA
Baton Rouge,US,30.43127,-91.11294000000001,QDOBA Mexican Eats,70809,LA
West Monroe,US,32.50468,-92.12944,Church's Chicken,71291,LA
West Monroe,US,32.515859999999996,-92.1912,Sonic Drive-In,71291,LA
Slidell,US,30.28486,-89.75298000000001,Panda Express,70458,LA
Shreveport,US,32.44186,-93.78128000000001,McDonald's,71108,LA
Hammond,US,30.501009999999997,-90.4884,Captain D's Seafood Kitchen,70401,LA
Alexandria,US,31.291999999999998,-92.47653000000001,Popeyes Louisiana Kitchen,71303,LA
Alexandria,US,31.277520000000003,-92.46077,Auntie Anne's Soft Pretzels,71301,LA
Alexandria,US,31.29083,-92.47745,Raising Cane's Chicken Fingers,71303,LA
Monroe,US,32.49015,-92.08414,McDonald's,71202,LA
Houma,US,29.59426,-90.74095,Mr Ronnie's Famous Hot Donuts,70360,LA
Stanford,US,37.5363,-84.65332,Dairy Queen,40484,KY
Sadieville,US,38.379459999999995,-84.5723,Hardee's,40370,KY
Mount Washington,US,38.05186,-85.5384,McDonald's,40047,KY
Harrodsburg,US,37.74584,-84.84203000000001,Wahmei Restaurant,40330,KY
Ft Mitchell,US,39.035270000000004,-84.53623,Subway,41017,KY
Catlettsburg,US,38.40552,-82.6012,Wendy's,41129,KY
Calvert City,US,37.01105,-88.41976,Dairy Queen,42029,KY
Upton,US,37.457679999999996,-85.8809,Krispy Krunchy Chicken,42784,KY
Indianapolis,US,39.8256,-86.1215,Popeye's Chicken & Biscuits,46218,IN
South Williamson,US,37.65282,-82.27141999999999,Arby's,41503,KY
Columbus,US,40.0482,-82.8647,Dunkin' Donuts,43230,OH
Hamilton,US,39.3777,-84.5501,Dunkin' Donuts,45011,OH
Harrison,US,39.2417,-84.7747,Dunkin' Donuts,45030,OH
Cincinnati,US,39.135,-84.4993,Dunkin' Donuts,45229,OH
Campbellsville,US,37.34662,-85.35075,Arby's,42718,KY
Lexington,US,38.06922,-84.4739,Captain D's Seafood Kitchen,40505,KY
Monticello,US,40.76658,-86.7756,Subway,47960,IN
Monticello,US,40.74555,-86.78087,Wendy's,47960,IN
Knightstown,US,39.79567,-85.52775,Subway,46148,IN
Pendleton,US,40.0014,-85.73392,Pizza Hut,46064,IN
Parker City,US,40.19279,-85.21135,Subway,47368,IN
Lapel,US,40.07065,-85.85561,Subway,46051,IN
Huntingburg,US,38.307140000000004,-86.955,Wendy's,47542,IN
Hanover,US,38.7228,-85.46795,Subway,47243,IN
Alexandria,US,33.7811,-85.8975,Waffle House,36250,AL
Dothan,US,31.1895,-85.3995,Dunkin' Donuts,36301,AL
West Palm Beach,US,26.7821,-80.0857,Dunkin' Donuts,33404,FL
North Palm Beach,US,26.8818,-80.059,Dunkin' Donuts,33408,FL
West Palm Beach,US,26.7083,-80.1301,Dunkin Donuts,33417,FL
Boynton Beach,US,26.5707,-80.0896,Dunkin Donuts,33426,FL
Lake Worth,US,26.5883,-80.1137,Dunkin',33463,FL
West Palm Beach,US,26.7088,-80.2033,Dunkin' Donuts,33411,FL
Jacksonville,US,30.3876,-81.7331,Popeyes Chicken and Biscuits,32219,FL
Fort Morgan,US,40.2623,-103.8012,Dairy Queen Grill & Chill,80701,CO
Fairbanks,US,64.84982,-147.69865,Quiznos,99701,AK
San Francisco,US,37.80728,-122.41722,Codmother Fish Chips,94133,CA
Spokane,US,47.6594,-117.4205,Rocky Rococo Pizza and Pasta,99201,WA
San Bernardino,US,34.09203,-117.29442,Sbarro,92408,CA
Stockton,US,38.02158,-121.35793000000001,Chow To Go Chinese Restaurant,95209,CA
Stockton,US,37.965990000000005,-121.25482,Country Boys Drive In,95205,CA
Woodland,US,38.66317,-121.74091000000001,Mr Pickles Sandwich Shop,95776,CA
Woodland,US,38.67674,-121.74786,Sonic Drive-In,95776,CA
Yuba City,US,39.121320000000004,-121.61466999999999,Cook N' Pot,95991,CA
Kailua Kona,US,19.653053,-155.97981000000001,Orange Julius,96740,HI
Honolulu,US,21.285439999999998,-157.83841,McDonald's,96815,HI
Honolulu,US,21.34892,-157.93266,McDonald's,96818,HI
Waipahu,US,21.398203,-158.01242,Baskin Robbins,96797,HI
Honolulu,US,21.3011,-157.84288,Taco Bell,96814,HI
Honolulu,US,21.2719,-157.82187,Teddy's Bigger Burgers,96815,HI
Kahuku,US,21.67746,-157.951,Famous Kahuku Shrimp Truck,96731,HI
Kahului,US,20.88765,-156.46486000000002,McDonald's,96732,HI
Honolulu,US,21.317905,-157.85207,La Taqueria De Ramiro,96813,HI
Hilo,US,19.70705,-155.07555,Cousins Seafood Bento,96720,HI
